NOMBRE DEL PLATILLO|ORIGEN|RENDIMIENTO (PERSONAS)|PREPARACIÓN (MIN)|COCCIÓN (MIN)|REPOSO (MIN)|REFRIGERACIÓN (MIN)|CONGELACIÓN (MIN)|DIFICULTAD|COSTO|TIPO|Epoca|Categoría |Ingrediente
TAMALES DE AMARILLITO|OAXACA|12|40|30|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|CLAVO
TAMALES DE AMARILLITO|OAXACA|12|40|30|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|PIMIENTA
TAMALES DE AMARILLITO|OAXACA|12|40|30|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|MASA DE MAIZ
TAMALES DE AMARILLITO|OAXACA|12|40|30|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|CERDO
TAMALES DE AMARILLITO|OAXACA|12|40|30|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|CILANTRO
TAMALES DE AMARILLITO|OAXACA|12|40|30|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|POLLO
TAMALES DE AMARILLITO|OAXACA|12|40|30|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|SALSA MACHA
TAMALES DE BAGRE DE MORELOS|MORELOS|6|35|25|0|0|0|1|1|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|MANTEQUILLA
TAMALES DE BAGRE DE MORELOS|MORELOS|6|35|25|0|0|0|1|1|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|LIMON
TAMALES DE BAGRE DE MORELOS|MORELOS|6|35|25|0|0|0|1|1|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|BAGRE
TAMALES DE BAGRE DE MORELOS|MORELOS|6|35|25|0|0|0|1|1|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|CHILE SERRANO
TAMALES DE BAGRE DE MORELOS|MORELOS|6|35|25|0|0|0|1|1|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|CEBOLLA
TAMALES DE BAGRE DE MORELOS|MORELOS|6|35|25|0|0|0|1|1|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|EPAZOTE
TAMALES DE BAGRE DE MORELOS|MORELOS|6|35|25|0|0|0|1|1|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|SAL
TAMALES DE BAGRE DE MORELOS|MORELOS|6|35|25|0|0|0|1|1|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|PIMIENTA
TAMALES DE BAGRE DE MORELOS|MORELOS|6|35|25|0|0|0|1|1|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|PLATANO
TAMALES DE BAGRE DE MORELOS|MORELOS|6|35|25|0|0|0|1|1|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|PAPA
TAMALES DE BODA|YUCATAN|80|50|150|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|MASA DE MAIZ
TAMALES DE BODA|YUCATAN|80|50|150|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|CERDO
TAMALES DE BODA|YUCATAN|80|50|150|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|SAL
TAMALES DE BODA|YUCATAN|80|50|150|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|POLLO
TAMALES DE BODA|YUCATAN|80|50|150|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|JITOMATE
TAMALES DE BODA|YUCATAN|80|50|150|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|CEBOLLA
TAMALES DE BODA|YUCATAN|80|50|150|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|AJO
TAMALES DE BODA|YUCATAN|80|50|150|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|EPAZOTE
TAMALES DE BODA|YUCATAN|80|50|150|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|ACHIOTE
TAMALES DE BODA|YUCATAN|80|50|150|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|AGUA
TAMALES DE BODA|YUCATAN|80|50|150|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|PIMIENTA
TAMALES DE BODA|YUCATAN|80|50|150|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|CHILE HABANERO
TAMALES DE BODA|YUCATAN|80|50|150|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|PLATANO
TAMALES DE CALABAZA CON CAMARON DE BAJA CALIFORNIA|BAJA CALIFORNIA|30|45|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|MAIZ
TAMALES DE CALABAZA CON CAMARON DE BAJA CALIFORNIA|BAJA CALIFORNIA|30|45|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|HARINA DE MAIZ
TAMALES DE CALABAZA CON CAMARON DE BAJA CALIFORNIA|BAJA CALIFORNIA|30|45|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|CEBOLLA
TAMALES DE CALABAZA CON CAMARON DE BAJA CALIFORNIA|BAJA CALIFORNIA|30|45|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|JITOMATE
TAMALES DE CALABAZA CON CAMARON DE BAJA CALIFORNIA|BAJA CALIFORNIA|30|45|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|AJO
TAMALES DE CALABAZA CON CAMARON DE BAJA CALIFORNIA|BAJA CALIFORNIA|30|45|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|PASA
TAMALES DE CALABAZA CON CAMARON DE BAJA CALIFORNIA|BAJA CALIFORNIA|30|45|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|ALMENDRA
TAMALES DE CALABAZA CON CAMARON DE BAJA CALIFORNIA|BAJA CALIFORNIA|30|45|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|PIMIENTA
TAMALES DE CALABAZA CON CAMARON DE BAJA CALIFORNIA|BAJA CALIFORNIA|30|45|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|CERDO
TAMALES DE CALABAZA CON CAMARON DE BAJA CALIFORNIA|BAJA CALIFORNIA|30|45|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|CALABAZA
TAMALES DE CALABAZA CON CAMARON DE BAJA CALIFORNIA|BAJA CALIFORNIA|30|45|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|CAMARON
TAMALES DE CALABAZA CON CAMARON DE BAJA CALIFORNIA|BAJA CALIFORNIA|30|45|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|ACEITUNA
TAMALES DE CALABAZA CON CAMARON DE BAJA CALIFORNIA|BAJA CALIFORNIA|30|45|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|ALCAPARRA
TAMALES DE CALABAZA CON CAMARON DE BAJA CALIFORNIA|BAJA CALIFORNIA|30|45|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|CHILE EN VINAGRE
TAMALES DE CALABAZA CON CAMARON DE BAJA CALIFORNIA|BAJA CALIFORNIA|30|45|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|VINAGRE
TAMALES DE CALABAZA CON CAMARON DE BAJA CALIFORNIA|BAJA CALIFORNIA|30|45|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|AZUCAR
TAMALES DE CALABAZA CON CAMARON DE BAJA CALIFORNIA|BAJA CALIFORNIA|30|45|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|SAL
TAMALES DE CAMARON DE NAYARIT|NAYARIT|30|45|60|0|0|0|2|3|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|MAIZ
TAMALES DE CAMARON DE NAYARIT|NAYARIT|30|45|60|0|0|0|2|3|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|MASA DE MAIZ
TAMALES DE CAMARON DE NAYARIT|NAYARIT|30|45|60|0|0|0|2|3|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|CHILE ANCHO
TAMALES DE CAMARON DE NAYARIT|NAYARIT|30|45|60|0|0|0|2|3|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|CAMARON
TAMALES DE CAMARON DE NAYARIT|NAYARIT|30|45|60|0|0|0|2|3|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|CHILE POBLANO
TAMALES DE CAMARON DE NAYARIT|NAYARIT|30|45|60|0|0|0|2|3|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|CHILE SERRANO
TAMALES DE CAMARON DE NAYARIT|NAYARIT|30|45|60|0|0|0|2|3|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|AJO
TAMALES DE CAMARON DE NAYARIT|NAYARIT|30|45|60|0|0|0|2|3|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|CEBOLLA
TAMALES DE CAMARON DE NAYARIT|NAYARIT|30|45|60|0|0|0|2|3|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|JITOMATE
TAMALES DE CAMARON DE NAYARIT|NAYARIT|30|45|60|0|0|0|2|3|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|OREGANO
TAMALES DE CAMARON DE NAYARIT|NAYARIT|30|45|60|0|0|0|2|3|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|SAL
TAMALES DE CAPULIN|MORELOS|30|30|60|0|0|0|2|1|TAMALES DULCES|Conquista y Virreinato (1521 – 1821)|Tamales|CAPULIN
TAMALES DE CAPULIN|MORELOS|30|30|60|0|0|0|2|1|TAMALES DULCES|Conquista y Virreinato (1521 – 1821)|Tamales|HARINA DE MAIZ
TAMALES DE CAPULIN|MORELOS|30|30|60|0|0|0|2|1|TAMALES DULCES|Conquista y Virreinato (1521 – 1821)|Tamales|AZUCAR
TAMALES DE CAPULIN|MORELOS|30|30|60|0|0|0|2|1|TAMALES DULCES|Conquista y Virreinato (1521 – 1821)|Tamales|CANELA
TAMALES DE CAPULIN|MORELOS|30|30|60|0|0|0|2|1|TAMALES DULCES|Conquista y Virreinato (1521 – 1821)|Tamales|MAIZ
TAMALES DE CAZON|TAMAULIPAS|6|30|35|0|0|0|2|2|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|ACEITE
TAMALES DE CAZON|TAMAULIPAS|6|30|35|0|0|0|2|2|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|CEBOLLA
TAMALES DE CAZON|TAMAULIPAS|6|30|35|0|0|0|2|2|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|AJO
TAMALES DE CAZON|TAMAULIPAS|6|30|35|0|0|0|2|2|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|NOPAL
TAMALES DE CAZON|TAMAULIPAS|6|30|35|0|0|0|2|2|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|HONGO
TAMALES DE CAZON|TAMAULIPAS|6|30|35|0|0|0|2|2|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|JITOMATE
TAMALES DE CAZON|TAMAULIPAS|6|30|35|0|0|0|2|2|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|EPAZOTE
TAMALES DE CAZON|TAMAULIPAS|6|30|35|0|0|0|2|2|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|CAZON
TAMALES DE CAZON|TAMAULIPAS|6|30|35|0|0|0|2|2|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|XOCONOSTLE
TAMALES DE CAZON|TAMAULIPAS|6|30|35|0|0|0|2|2|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|SALSA
TAMALES DE CAZON|TAMAULIPAS|6|30|35|0|0|0|2|2|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|SAL
TAMALES DE CAZON|TAMAULIPAS|6|30|35|0|0|0|2|2|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|PIMIENTA
TAMALES DE CAZON|TAMAULIPAS|6|30|35|0|0|0|2|2|OTROS TAMALES|Conquista y Virreinato (1521 – 1821)|Tamales|PLATANO
TAMALES DE CHANCLETA|CIUDAD DE MEXICO|30|45|80|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|PLATANO
TAMALES DE CHANCLETA|CIUDAD DE MEXICO|30|45|80|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|MASA CERNIDA
TAMALES DE CHANCLETA|CIUDAD DE MEXICO|30|45|80|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|CHILE ANCHO
TAMALES DE CHANCLETA|CIUDAD DE MEXICO|30|45|80|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|AJO
TAMALES DE CHANCLETA|CIUDAD DE MEXICO|30|45|80|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|CEBOLLA
TAMALES DE CHANCLETA|CIUDAD DE MEXICO|30|45|80|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|PIMIENTA
TAMALES DE CHANCLETA|CIUDAD DE MEXICO|30|45|80|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|JITOMATE
TAMALES DE CHANCLETA|CIUDAD DE MEXICO|30|45|80|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|CERDO
TAMALES DE CHANCLETA|CIUDAD DE MEXICO|30|45|80|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|POLLO
TAMALES DE CHANCLETA|CIUDAD DE MEXICO|30|45|80|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|EPAZOTE
TAMALES DE CHANCLETA|CIUDAD DE MEXICO|30|45|80|0|0|0|2|2|TAMALES DE MASA CERNIDA|Conquista y Virreinato (1521 – 1821)|Tamales|SAL
TAMALES DE CHICHARRON|MICHOACÁN|30|40|60|0|0|0|2|2|TAMALES DULCES|Conquista y Virreinato (1521 – 1821)|Tamales|MAIZ
TAMALES DE CHICHARRON|MICHOACÁN|30|40|60|0|0|0|2|2|TAMALES DULCES|Conquista y Virreinato (1521 – 1821)|Tamales|MASA DE MAIZ
TAMALES DE CHICHARRON|MICHOACÁN|30|40|60|0|0|0|2|2|TAMALES DULCES|Conquista y Virreinato (1521 – 1821)|Tamales|CHICHARRON
TAMALES DE CHICHARRON|MICHOACÁN|30|40|60|0|0|0|2|2|TAMALES DULCES|Conquista y Virreinato (1521 – 1821)|Tamales|PILONCILLO
TAMALES DE CHICHARRON|MICHOACÁN|30|40|60|0|0|0|2|2|TAMALES DULCES|Conquista y Virreinato (1521 – 1821)|Tamales|ANIS
TAMALES DE CHICHARRON Y MANITAS DE CERDO|JALISCO|30|50|75|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|MAIZ
TAMALES DE CHICHARRON Y MANITAS DE CERDO|JALISCO|30|50|75|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|HARINA DE ARROZ
TAMALES DE CHICHARRON Y MANITAS DE CERDO|JALISCO|30|50|75|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|CHICHARRON
TAMALES DE CHICHARRON Y MANITAS DE CERDO|JALISCO|30|50|75|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|HARINA DE MAIZ
TAMALES DE CHICHARRON Y MANITAS DE CERDO|JALISCO|30|50|75|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|CALDO DE POLLO
TAMALES DE CHICHARRON Y MANITAS DE CERDO|JALISCO|30|50|75|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|JITOMATE
TAMALES DE CHICHARRON Y MANITAS DE CERDO|JALISCO|30|50|75|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|CEBOLLA
TAMALES DE CHICHARRON Y MANITAS DE CERDO|JALISCO|30|50|75|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|ACEITE DE MAIZ
TAMALES DE CHICHARRON Y MANITAS DE CERDO|JALISCO|30|50|75|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|CERDO
TAMALES DE CHICHARRON Y MANITAS DE CERDO|JALISCO|30|50|75|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|CHILE POBLANO
TAMALES DE CHICHARRON Y MANITAS DE CERDO|JALISCO|30|50|75|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|ACEITUNA
TAMALES DE CHICHARRON Y MANITAS DE CERDO|JALISCO|30|50|75|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|SAL
TAMALES DE COAHUILA|COAHUILA|30|45|60|0|0|0|2|1|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|MAIZ
TAMALES DE COAHUILA|COAHUILA|30|45|60|0|0|0|2|1|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|HARINA DE ARROZ
TAMALES DE COAHUILA|COAHUILA|30|45|60|0|0|0|2|1|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|LECHE
TAMALES DE COAHUILA|COAHUILA|30|45|60|0|0|0|2|1|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|CAJETA
TAMALES DE ELOTE NAYARITAS|NAYARIT|20|40|60|0|0|0|2|1|TAMALES DE ELOTE TIERNO|México Prehispánico (Antes de 1521)|Tamales|MAIZ
TAMALES DE ELOTE NAYARITAS|NAYARIT|20|40|60|0|0|0|2|1|TAMALES DE ELOTE TIERNO|México Prehispánico (Antes de 1521)|Tamales|ELOTE
TAMALES DE ELOTE NAYARITAS|NAYARIT|20|40|60|0|0|0|2|1|TAMALES DE ELOTE TIERNO|México Prehispánico (Antes de 1521)|Tamales|CALABAZA
TAMALES DE ELOTE NAYARITAS|NAYARIT|20|40|60|0|0|0|2|1|TAMALES DE ELOTE TIERNO|México Prehispánico (Antes de 1521)|Tamales|SAL
TAMALES DE FRIJOLES DEL ESTADO DE MEXICO|ESTADO DE MEXICO|30|40|60|0|0|0|2|1|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|MAIZ
TAMALES DE FRIJOLES DEL ESTADO DE MEXICO|ESTADO DE MEXICO|30|40|60|0|0|0|2|1|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|MASA DE MAIZ
TAMALES DE FRIJOLES DEL ESTADO DE MEXICO|ESTADO DE MEXICO|30|40|60|0|0|0|2|1|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|FRIJOL
TAMALES DE FRIJOLES DEL ESTADO DE MEXICO|ESTADO DE MEXICO|30|40|60|0|0|0|2|1|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|CHILE SERRANO
TAMALES DE FRIJOLES DEL ESTADO DE MEXICO|ESTADO DE MEXICO|30|40|60|0|0|0|2|1|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|EPAZOTE
TAMALES DE FRIJOLES Y QUELITES|ESTADO DE MEXICO|25|45|75|0|0|0|2|2|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|MASA DE TAMALES
TAMALES DE FRIJOLES Y QUELITES|ESTADO DE MEXICO|25|45|75|0|0|0|2|2|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|POLVO PARA HORNEAR
TAMALES DE FRIJOLES Y QUELITES|ESTADO DE MEXICO|25|45|75|0|0|0|2|2|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|CERDO
TAMALES DE FRIJOLES Y QUELITES|ESTADO DE MEXICO|25|45|75|0|0|0|2|2|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|FRIJOL
TAMALES DE FRIJOLES Y QUELITES|ESTADO DE MEXICO|25|45|75|0|0|0|2|2|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|CALDO DE FRIJOL
TAMALES DE FRIJOLES Y QUELITES|ESTADO DE MEXICO|25|45|75|0|0|0|2|2|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|CEBOLLA
TAMALES DE FRIJOLES Y QUELITES|ESTADO DE MEXICO|25|45|75|0|0|0|2|2|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|QUELITE
TAMALES DE FRIJOLES Y QUELITES|ESTADO DE MEXICO|25|45|75|0|0|0|2|2|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|SAL
TAMALES DE FRIJOLES Y QUELITES|ESTADO DE MEXICO|25|45|75|0|0|0|2|2|TAMALES DE MASA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|MAIZ
TAMALES DE GALLINA DE JALISCO|JALISCO|30|45|75|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|MAIZ
TAMALES DE GALLINA DE JALISCO|JALISCO|30|45|75|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|HARINA DE MAIZ
TAMALES DE GALLINA DE JALISCO|JALISCO|30|45|75|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|JITOMATE
TAMALES DE GALLINA DE JALISCO|JALISCO|30|45|75|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|CEBOLLA
TAMALES DE GALLINA DE JALISCO|JALISCO|30|45|75|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|CERDO
TAMALES DE GALLINA DE JALISCO|JALISCO|30|45|75|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|CHILE POBLANO
TAMALES DE GALLINA DE JALISCO|JALISCO|30|45|75|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|ALCAPARRA
TAMALES DE GALLINA DE JALISCO|JALISCO|30|45|75|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|ACEITUNA
TAMALES DE GALLINA DE JALISCO|JALISCO|30|45|75|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|Conquista y Virreinato (1521 – 1821)|Tamales|GALLINA
TAMALES DE HOJA SANTA|VERACRUZ|24|35|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|JITOMATE
TAMALES DE HOJA SANTA|VERACRUZ|24|35|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|CHILE SERRANO
TAMALES DE HOJA SANTA|VERACRUZ|24|35|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|AJO
TAMALES DE HOJA SANTA|VERACRUZ|24|35|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|ACEITE
TAMALES DE HOJA SANTA|VERACRUZ|24|35|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|SAL
TAMALES DE HOJA SANTA|VERACRUZ|24|35|80|0|0|0|2|2|TAMALES DE HARINA DE MAIZ NIXTAMALIZADA|México Prehispánico (Antes de 1521)|Tamales|HOJA SANTA
